연번,위치주소(지번 비공개),조사년도,빈집유형,주택유형,철거 또는 활용동의,관리부서,데이터기준일자,위도,경도,좌표정확도,읍면,인구수,유동인구수준(추정),유동인구순위(추정),관광명소수,카페밀도,학교수,마트수,편의점수,학교목록,관광명소목록,학교좌표,관광명소좌표,주거점수,카페소품샵점수,게스트하우스펜션점수,식당베이커리점수,1위용도,1위용도근거
383,전라남도 담양군 대전면 태목리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2591840894598,126.89693118896,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
384,전라남도 담양군 대전면 태목리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2591840894598,126.89693118896,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
385,전라남도 담양군 대전면 태목리,2022,철거형,단독주택,미동의,도시과,2023-05-15,35.2591840894598,126.89693118896,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
386,전라남도 담양군 대전면 태목리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2591840894598,126.89693118896,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
387,전라남도 담양군 대전면 태목리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2591840894598,126.89693118896,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
388,전라남도 담양군 대전면 월본리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2735990735875,126.902118282046,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
389,전라남도 담양군 대전면 월본리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2735990735875,126.902118282046,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
390,전라남도 담양군 대전면 월본리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2735990735875,126.902118282046,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
391,전라남도 담양군 대전면 월본리,2022,철거형,단독주택,미동의,도시과,2023-05-15,35.2735990735875,126.902118282046,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
392,전라남도 담양군 대전면 월본리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2735990735875,126.902118282046,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
393,전라남도 담양군 대전면 병풍리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2891518874087,126.896902013889,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
394,전라남도 담양군 대전면 병풍리,2022,철거형,단독주택,미동의,도시과,2023-05-15,35.2891518874087,126.896902013889,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
395,전라남도 담양군 대전면 행성리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2966119102378,126.901883892058,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
396,전라남도 담양군 대전면 행성리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2966119102378,126.901883892058,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
397,전라남도 담양군 대전면 행성리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2966119102378,126.901883892058,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
398,전라남도 담양군 대전면 행성리,2022,활용형,단독주택,미동의,도시과,2023-05-15,35.2966119102378,126.901883892058,정확(리 단위),대전면,4341,하,10/12위,28,0.74,3,1,1,"한재중학교, 한재초등학교, 한빛고등학교","담양대나무숲 인증센터, 두리농원, 행성제, 다화림식물원&치유정원, 태목리대나무군락",한재중학교|35.2747825221155|126.890532148537;;한재초등학교|35.27849479627|126.889155390892;;한빛고등학교|35.2915515104499|126.913314395405,담양대나무숲 인증센터|35.2472422491594|126.891861303759;;두리농원|35.26464878305685|126.92634071709402;;행성제|35.292695216181734|126.90032202967599;;다화림식물원&치유정원|35.296204731496566|126.89780338037102;;태목리대나무군락|35.254529944511|126.897400793419,15.2,24.3,43.8,22.8,게스트하우스펜션,"게스트하우스펜션 점수가 가장 높습니다 (관광명소 수 28, 공원 수 4 기준)"
